cat1,cat2,name,raised,desc,ticker,start,end,www,,
Communication,,ctr,,"The main objective of CTR project is the formation of solutions for cheaper and alternative opportunities in telecommunications systems. The main idea of the project is to provide cheap and affordable opportunities for all people on our planet, especially in developing countries and hard-to-reach places of residence or access to high-speed Internet, mobile communications, and blockchain technology.",XCTR,1st Mar 2019,31st May 2019,https://ctr.group,UK,https://ctr.group/files/ctr_whitepaper.pdf
Communication,,dstadia,,"dStadia integrates competitive eSports gaming with blockchain 3.0 driven democracy by providing elections for charitable causes to receive tokenised donations from network wide speculations and tournaments. dStadia helps make the real world a better place by leveraging P2P competition throughout it's unique, virtual gaming worlds.",dSta,7th May 2018,30th Jul 2018,https://dstadia.com,UK,https://dstadia.com/download/dstadia-white-paper-v1/
Communication,,nuvo,,"Nuvo is a blockchain network on which decentralized, regionally-focused social media communities can be built. It is defined by two core features of (i) an unbiased, uncensorable news feed, and (ii) automatic payment in Nuvo tokens for participation on social networks; with participation including posting content, sharing content, and voting or commenting on content. Through a chain-based voting process, communities built on Nuvo automatically filter out low-quality content, fake news, and postings that are irrelevant or in poor taste. With a model that pays users for engagement, community members are incentivized to post and share high-quality, high-integrity content, as well as to vote/comment corresponding to what they feel about postings that they see, so that what shows up in a user’s news feed reflects the opinions of the community’s actual members; uninfluenced by any advertising algorithm or political agenda.",NUVO,19th Apr 2019,19th May 2019,https://jamaa.com,UK,https://jamaa.com/docs/whitepaper
Communication,,ofnog,15.0,"OFNOG solution will enable traders to trade more effectively and accurately powered by deep learning methodology and accurate development of Artificial Intelligence. Our solution will be based on Deep learning and Artificial Intelligence. Our expert AI research team will analysis the data of efficient traders’ buy sale call, crypto exchanges trend analysis, time based behavioral logic of cryptocurrencies. Once the deep learning is done, we will create AI based solution. Once solution will be ready we will test the beta version in different popular decentralized exchanges and finally after all error removal solution will go live. OFNOG is Promoted by seasoned IT professionals from fortune 500 organizations like IBM, HPE, and Accenture. Cost-effective solution for crypto trading Low token price ( $.10), high possibility and scope of increase of token price post ICO completion.",OFNOG,15th May 2018,15th Jul 2018,https://www.ofnog.io,UK,https://www.ofnog.io/pdf/ofnog-whitepaper.pdf
Communication,,tele,,"TELE is an anonymous P2P network built on the innovations of Dash, PivX and more, encompassing various features found across multiple networks into one network. TELE is developing Trend-Setter to focus on Micro-Transactions in various sectors such as retail, marketing, social content and gaming. TELE is also creating a secure mobile phone that allows secure calling and messaging through the blockchain.",TELE,28th Apr 2019,28th May 2019,https://www.telecoin.info,UK,https://www.telecoin.info/wp-content/uploads/2018/11/Telecoin_Whitepaper.pdf
Communication,,telex ai,0.25,"TeleX AI is a chatbot powered by artificial intelligence, designed to provide cryptocurrency-related services through an instant messaging application interface.",TLX,22nd Dec 2017,2nd Jan 2018,https://telexai.com,UK,https://telexai.com/docs/TeleX_AI_wp.pdf
Communication,,typerium,0.5,"Piracy is a huge problem for content creators. Typerium plans to change that, forever. We're building a decentralised content-creation platform, social media network, and marketplace, that's geared towards the more than 2.4 billion content consumers worldwide.",TYPE,26th Jun 2018,23rd Jul 2018,https://www.typerium.io,UK,https://www.typerium.io/media/1020/Official-Typerium-Whitepaper.pdf
Communication,,ziber,,"A revolutionary solution that will completely change the mobile market. We don’t solve non-existent problems. We solve real problems!",null,27th Jul 2017,6th Aug 2017,https://ziber.io,UK,
Cryptocurrency,,aaramco,,"World's first crypto commodity coin to offer it's increment minimum by $0.01 daily for lifetime. trading will start at 8th june 2018 with 3x leverages.",ARM,24th Apr 2018,7th Jun 2018,https://www.aramcocoin.io,UK,https://github.com/ARAMCOCOIN/whitepaper/raw/master/whitepaper.pdf
Cryptocurrency,,acutecoin,,"While AcuteCoin main focus will be on a sustainable platform based on revenues outside of Lending which will maintain the platform for all Users. Unlike other Lending platforms who have failed to sustain itself, AcuteCoin will create longevity through its multiple income streams outside of Lending. This is the main goal of the AcuteCoin project and its focus. AcuteCoin will focus on other sustainable revenue streams. The accumulation and management of a cryptocurrency portfolio with a focus on small cap coins and tokens with the greatest potential and the investing in a physical mining operation located in an economically friendly environment are just a few of the many income streams available through the AcuteCoin platform. The income earned from these and other efforts will be shared amongst the members of AcuteCoin community.",XAC,25th Jun 2018,29th Jun 2018,https://acutecoin.io,UK,https://acutecoin.io/documents/wp_en.pdf
Cryptocurrency,,admine,,"AdMine is a new kind of cryptocurrency mining where it is not necessary to use computer capacity. The user gets coins for viewing ads on the Internet, evaluating product quality, providing personal data for analytical services, passing marketing quests and testing games.",MediaCoin,19th Mar 2018,20th Apr 2018,http://admine.io,UK,https://admine.io/material/AdMine_White_Paper_eng.pdf
