cat1,cat2,name,raised,desc,ticker,start,end,www,,
Platform,,zilla,,"ZILLA will act as a gateway for crypto enthusiasts to easily and safely participate in vetted ICOs, while also allowing companies to publicise an ICO more effectively. In the same way Etrade made the stock market accessible to the general public, or Amazon made it easy to buy products online, ZILLA provides a unified marketplace for ICO crowdsales. With more than 1500 ongoing ICOs and counting, it is becoming overwhelming for buyers to compare and verify the legitimacy of various ICOs - and there is no central authority or institution (by design) to act as a reference point. With Zilla, users are presented with a comprehensive list of vetted and comprehensively described ICO projects. Users can participate in their chosen project with a single click, using credit card, cryptocurrency, or other ICO tokens.",ZLA,25th Jan 2018,14th Feb 2018,http://www.zla.io,Singapore,http://www.zla.io/assets/landingpage/docs/ZILLA_White_Paper_en.pdf
Platform,,zper,23.2116,ZPER is a ‘decentralized P2P(peer-to-peer) financial ecosystem’ using smart contract technology. Top P2P lending companies and robo-advisors have coalesced to provide a revolutionary method of fund transactions between borrowers and lenders worldwide.,ZPR,27th Apr 2018,16th May 2018,https://zper.io,,
Platform,,zue,3.0,"ZUEN Chain redefines the total wellness industry by cryptonizing the platform with a global cryptographic token “ZUE”, powered by the Blockchain Technology. We aspire to be the world’s number one alliance platform of choice for partners who wish to bring their companies to the next level on a global scale. The ZUEN Chain ecosystem is decentralized and allows providers to connect with consumers efficiently in a trusted and transparent approach. ZUEN Chain adds a new paradigm to the Global Total Wellness Industry. ZUEN Chain will provide a number of smart contract templates that will be used to facilitate the sale mechanism. The peer-to-peer structure is the perfect fit for the decentralized nature of the ZUEN-CHAIN ecosystem and has the benefit of handing over the power back to the people participating in the ecosystem",ZUE,27th Sep 2018,30th Oct 2018,http://zuenchain.io,Singapore,https://zuenchain.io/wp-content/themes/crypterio/assets/images/pdf/ZUENChain_WhitePaper6.0.pdf
Real estate,,acred,,"Acred is a B2B commercial real estate data platform that solves Asia's problem which is, there isn't one. To collect property information, Acred rewards agent who share data/listings with ACRE token. Mined tokens can be used to run ads and pay for premium subscription.",ACRE,20th Jun 2018,13th Jul 2018,https://www.acred.io,,
Real estate,,atlant,6.5,"ATLANT is addressing two of the most pertinent problems in real estate with its decentralized blockchain platform: Tokenized Ownership and global P2P Rentals.",ATL,7th Sep 2017,1st Nov 2017,https://atlant.io,Singapore,https://atlant.io/assets/documents/en/Atlant_WP_publish.pdf
Real estate,,iat,,The IA Tokens concept aims to revolutionize the real estate industry using Blockchain technology through the development of the IAT Platform. Funds raised from this ICO will be used to develop the IAT blockchain and our existing management company that is currently operational will undertake the asset management. The Platform will cater to the Philippines market first and we look to expand into other developing markets in Asia.,IAT,15th Jun 2018,15th Aug 2018,https://www.iatokens.com,Singapore,http://iatokens.com/docs/IAT%20WHITEPAPER.pdf
Real estate,,real,10.824148,"REAL (Real Estate Asset Ledger) is a new Ethereum Smart-Contracts governed ecosystem that applies Blockchain technologies to the enormous Real Estate investment industry, giving greater access to global investment in Real Estate, lowering barriers to entry, and increasing market liquidity.",REAL,31st Aug 2017,30th Sep 2017,http://www.real.markets,,
Real estate,,reidao,,"REIDAO is creating tokens (digital assets) backed by real estate with its unique Token ID (think stock-ticker) for every property that is listed on the platform. Every Token ID will have its own cap of tokens available/created, its own valuation - based on the property that is backing it, and its own track record (of price movements, rental income/dividend, and so on).",null,2nd Oct 2017,27th Oct 2017,http://www.reidao.io,,
Retail,,blockhipo,,"Blockhipo (HIPO) is The world decentralized marketplace based Ethereum Blockchain to buy and sell anything to anyone, anywhere with Secure, Anonymous, Fast, Low Fees, no bank account and trusted. BlockHipo developed a marketplace where you can securely and reliably buy and sell any items you wish. Create entire stores directly through the marketplace where you can sell your own products.Blockhipo Marketplace is an online app that connects buyers and sellers directly in a global marketplace. The app’s smart contracts make e-commerce easier and more secure. Blockhipo comes with a fully decentralized marketplace. Buy, sell, and even resell other’s items. Integration with online store to accept payment using HIPO and other cryptocurrency.",HIPO,3rd Dec 2018,17th Jan 2019,https://blockhipo.online,Singapore,https://blockhipo.online/wp-content/uploads/2018/10/WHITEPAPER.pdf
Retail,,cartel,0.12811,"Cartel Chain is the worlds first blockchain based direct to consumer marketplace that using a sophisticated smart contract, collectively pools individual consumers from all around the world, to create wholesale buying power, eliminating middle men, reducing global carbon emissions and saving the individual consumer up to 5x their money. Cartel Chain operates across all industries for both direct to consumer ecommerce and business to business transactions helping the individual, SME's and major corporations save money and reduce waste.",CRTL,1st Mar 2018,10th May 2018,http://www.cartelcoin.io,,
Retail,,fanfare,9.0,"A community-based two-sided platform for creating, curating and converting consumer-generated videos into instant Shoppable Videos for brands, Fanfare is purpose-built from ground up to enable Social Commerce. Its building blocks are conceived and created specifically with Social Commerce and Shoppable Videos in mind from the start. The features and functionalities have been well-thought out and designed precisely to help brands and consumers connect more intimately, by facilitating an integrated two-way Brand-Consumer engagement, so that brands can expand their relationships with their consumers to maintain trust, familiarity, and positivity. Fanfare’s unique feature is enabling a brand to convert any Consumer-Generated Video into a Shoppable Video with ease. Users can also easily post and share videos on Fanfare like on any social media platform. The added incentive is that brands can now accurately and cost-effectively add a BUY Button to any of these consumer-generated videos on Fanfare, converting them into instant Shoppable Videos. The advantages are that the content creator will get rewarded and the brands can harness the power of Consumer-Generated Videos to build their image, promote their products and drive immediate sales, or for lead generation, while at the same time, creating their own library of viral consumer-generated videos aggregated within their own channel.",FAN,17th Aug 2018,31st Oct 2018,https://tokensale.fanfare.global,Singapore,https://tokensale.fanfare.global/files/Fanfare_Whitepaper.pdf
Retail,,gabro,4.57,"In Gabrotech.io, we have a vision to disrupt the loyalty rewards market and hand back the control of rewards rules to the public. Our open-loop decentralized ecosystem Gabro aims to provide consumers with the ability for instant redemption and manage multiple loyalty point and exchange them freely on a single blockchain enabled platform.",GBO,31st Jul 2018,30th Sep 2018,https://gabrotech.io,Singapore,https://cdn.shopify.com/s/files/1/0067/8313/9898/files/Whitepaper_LongVersion_Final.pdf?8646894683941263922
